nconf;datareg;codall;regione;provincia;comune;Sezione ;specie;materiale;ceppo;antibiotico;ris
341.345;12/11/2018;;Lombardia;BG;Seriate;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;URINA;Escherichia coli;Trimetoprim + Sulfonamidi;S
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Acido Nalidixico;R
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Amoxicillina + Ac.Clavulanico;I
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Amoxicillina + Ac.Clavulanico;R
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Ampicillina;R
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Cefalexina;I
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Cefalexina;R
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Cefazolina;I
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Cefazolina;S
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Ceftiofur;S
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Colistina;S
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Enrofloxacin;R
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Eritromicina;R
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Florfenicolo;R
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Florfenicolo;S
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Gentamicina;R
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Kanamicina;R
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Oxacillina;R
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Penicillina;R
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Spectinomicina;R
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Spectinomicina;S
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Tetraciclina;R
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Tilmicosina;R
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Tilmicosina;S
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Trimetoprim + Sulfonamidi;R
341.536;12/11/2018;133BG033;Lombardia;BG;Martinengo;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO - VITELLO;ANIMALE VIVO/CARCASSA;Escherichia coli;Trimetoprim + Sulfonamidi;S
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Acido Nalidixico;R
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Amoxicillina + Ac.Clavulanico;S
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Ampicillina;S
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Cefalexina;S
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Cefazolina;S
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Ceftiofur;S
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Colistina;S
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Enrofloxacin;S
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Eritromicina;S
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Florfenicolo;S
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Gentamicina;S
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Kanamicina;S
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Oxacillina;R
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Penicillina;S
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Spectinomicina;S
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Tetraciclina;S
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Tilmicosina;S
342.567;13/11/2018;000IX000;Lombardia;BG;Caravaggio;Sezione di Bergamo - Laboratorio Diagnostica Generale;CONIGLIO;ANIMALE VIVO/CARCASSA;Pasteurella multocida;Trimetoprim + Sulfonamidi;S
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Acido Nalidixico;S
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Amoxicillina + Ac.Clavulanico;S
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Ampicillina;S
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Cefalexina;S
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Cefazolina;S
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Ceftiofur;S
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Colistina;S
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Enrofloxacin;S
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Eritromicina;S
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Florfenicolo;S
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Gentamicina;S
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Kanamicina;S
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Oxacillina;R
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Penicillina;S
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Spectinomicina;R
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Tetraciclina;R
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Tilmicosina;R
344.082;13/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Pasteurella multocida;Trimetoprim + Sulfonamidi;R
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Acido Nalidixico;R
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Amoxicillina + Ac.Clavulanico;R
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Ampicillina;R
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Cefalexina;R
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Cefazolina;R
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Ceftiofur;R
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Colistina;R
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Enrofloxacin;S
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Eritromicina;R
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Florfenicolo;S
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Gentamicina;R
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Kanamicina;R
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Oxacillina;R
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Penicillina;R
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Spectinomicina;S
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Tetraciclina;R
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Tilmicosina;R
345.187;14/11/2018;;Lombardia;BG;Nembro;Sezione di Bergamo - Laboratorio Diagnostica Generale;CAVALLO;TAMPONE UTERINO;Escherichia coli;Trimetoprim + Sulfonamidi;R
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Amikacina;S
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Amoxicillina + Ac.Clavulanico;S
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Ampicillina;S
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Cefazolina;S
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Cefpodoxime;S
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Clindamicina;R
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Cloramfenicolo;R
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Enrofloxacin;S
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Eritromicina;R
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Gentamicina;S
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Kanamicina;S
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Nitrofurantoina;R
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Penicillina;R
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Rifampicina;R
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Tetraciclina;R
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Tilmicosina;R
346.425;14/11/2018;;Lombardia;BG;Mapello;Sezione di Bergamo - Laboratorio Diagnostica Generale;CANE;TAMPONE AURICOLARE;Gen. proteus;Trimetoprim + Sulfonamidi;R
347.331;15/11/2018;018BG011;Lombardia;BG;Bagnatica;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Staphylococcus aureus;Amoxicillina + Ac.Clavulanico;S
347.331;15/11/2018;018BG011;Lombardia;BG;Bagnatica;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Staphylococcus aureus;Ampicillina;S
347.331;15/11/2018;018BG011;Lombardia;BG;Bagnatica;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Staphylococcus aureus;Cefalotina;S
347.331;15/11/2018;018BG011;Lombardia;BG;Bagnatica;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Staphylococcus aureus;Ceftiofur;S
347.331;15/11/2018;018BG011;Lombardia;BG;Bagnatica;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Staphylococcus aureus;Enrofloxacin;S
347.331;15/11/2018;018BG011;Lombardia;BG;Bagnatica;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Staphylococcus aureus;Eritromicina;S
347.331;15/11/2018;018BG011;Lombardia;BG;Bagnatica;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Staphylococcus aureus;Kanamicina;S
347.331;15/11/2018;018BG011;Lombardia;BG;Bagnatica;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Staphylococcus aureus;Oxacillina;S
347.331;15/11/2018;018BG011;Lombardia;BG;Bagnatica;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Staphylococcus aureus;Penicillina;S
347.331;15/11/2018;018BG011;Lombardia;BG;Bagnatica;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Staphylococcus aureus;Pirlimicina;S
347.331;15/11/2018;018BG011;Lombardia;BG;Bagnatica;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Staphylococcus aureus;Rifampicina;S
347.331;15/11/2018;018BG011;Lombardia;BG;Bagnatica;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Staphylococcus aureus;Sulfisoxazolo;S
347.331;15/11/2018;018BG011;Lombardia;BG;Bagnatica;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Staphylococcus aureus;Tetraciclina;S
347.331;15/11/2018;018BG011;Lombardia;BG;Bagnatica;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Staphylococcus aureus;Tilmicosina;S
347.331;15/11/2018;018BG011;Lombardia;BG;Bagnatica;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Staphylococcus aureus;Trimetoprim + Sulfonamidi;S
347.4;15/11/2018;120BG010;Lombardia;BG;Grumello del Monte;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Gen. Streptococcus;Amoxicillina + Ac.Clavulanico;S
347.4;15/11/2018;120BG010;Lombardia;BG;Grumello del Monte;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Gen. Streptococcus;Ampicillina;S
347.4;15/11/2018;120BG010;Lombardia;BG;Grumello del Monte;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Gen. Streptococcus;Cefalotina;S
347.4;15/11/2018;120BG010;Lombardia;BG;Grumello del Monte;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Gen. Streptococcus;Cefazolina;S
347.4;15/11/2018;120BG010;Lombardia;BG;Grumello del Monte;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Gen. Streptococcus;Ceftiofur;S
347.4;15/11/2018;120BG010;Lombardia;BG;Grumello del Monte;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Gen. Streptococcus;Enrofloxacin;S
347.4;15/11/2018;120BG010;Lombardia;BG;Grumello del Monte;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Gen. Streptococcus;Eritromicina;S
347.4;15/11/2018;120BG010;Lombardia;BG;Grumello del Monte;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Gen. Streptococcus;Kanamicina;S
347.4;15/11/2018;120BG010;Lombardia;BG;Grumello del Monte;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Gen. Streptococcus;Oxacillina;S
347.4;15/11/2018;120BG010;Lombardia;BG;Grumello del Monte;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Gen. Streptococcus;Penicillina;S
347.4;15/11/2018;120BG010;Lombardia;BG;Grumello del Monte;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Gen. Streptococcus;Pirlimicina;S
347.4;15/11/2018;120BG010;Lombardia;BG;Grumello del Monte;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Gen. Streptococcus;Rifampicina;S
347.4;15/11/2018;120BG010;Lombardia;BG;Grumello del Monte;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Gen. Streptococcus;Sulfisoxazolo;S
347.4;15/11/2018;120BG010;Lombardia;BG;Grumello del Monte;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Gen. Streptococcus;Tetraciclina;S
347.4;15/11/2018;120BG010;Lombardia;BG;Grumello del Monte;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Gen. Streptococcus;Tilmicosina;S
347.4;15/11/2018;120BG010;Lombardia;BG;Grumello del Monte;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;LATTE;Gen. Streptococcus;Trimetoprim + Sulfonamidi;S
350.137;16/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Gen. Pasteurella;Acido Nalidixico;I
350.137;16/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Gen. Pasteurella;Amoxicillina + Ac.Clavulanico;S
350.137;16/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Gen. Pasteurella;Ampicillina;S
350.137;16/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Gen. Pasteurella;Cefalexina;S
350.137;16/11/2018;044BG044;Lombardia;BG;Calcio;Sezione di Bergamo - Laboratorio Diagnostica Generale;BOVINO;POLMONI;Gen. Pasteurella;Cefazolina;S
